balotId,province,regency,district,sub_district,ballot_number,sliced_image_path,real_result
3316112006001,Jawa Tengah,Blora,Banjarejo,Bacem,01,../../data_election/digits/3316112006001/candidate3/digit3/Screenshot 2025-01-03 at 18.12.41.png,7
3329172001001,Jawa Tengah,Brebes,Banjarharjo,Badungsari,01,../../data_election/digits/3329172001001/candidate1/digit2/Screenshot 2025-01-03 at 18.17.22.png,4
3329172001001,Jawa Tengah,Brebes,Banjarharjo,Badungsari,01,../../data_election/digits/3329172001001/candidate1/digit3/Screenshot 2025-01-03 at 18.17.27.png,2
3329172001001,Jawa Tengah,Brebes,Banjarharjo,Badungsari,01,../../data_election/digits/3329172001001/candidate2/digit1/Screenshot 2025-01-03 at 18.17.32.png,1
3329172001001,Jawa Tengah,Brebes,Banjarharjo,Badungsari,01,../../data_election/digits/3329172001001/candidate2/digit2/Screenshot 2025-01-03 at 18.17.35.png,0
3329172001001,Jawa Tengah,Brebes,Banjarharjo,Badungsari,01,../../data_election/digits/3329172001001/candidate2/digit3/Screenshot 2025-01-03 at 18.17.39.png,1
3329172001001,Jawa Tengah,Brebes,Banjarharjo,Badungsari,01,../../data_election/digits/3329172001001/candidate3/digit2/Screenshot 2025-01-03 at 18.17.45.png,3
3329172001001,Jawa Tengah,Brebes,Banjarharjo,Badungsari,01,../../data_election/digits/3329172001001/candidate3/digit3/Screenshot 2025-01-03 at 18.17.48.png,3
6306042005001,Kalimantan Selatan,Hulu Sungai Selatan,Angkinang,Angkinang,01,../../data_election/digits/6306042005001/candidate1/digit2/Screenshot 2025-02-18 at 22.16.34.png,8
6306042005001,Kalimantan Selatan,Hulu Sungai Selatan,Angkinang,Angkinang,01,../../data_election/digits/6306042005001/candidate1/digit3/Screenshot 2025-01-03 at 18.57.07.png,0
6306042005001,Kalimantan Selatan,Hulu Sungai Selatan,Angkinang,Angkinang,01,../../data_election/digits/6306042005001/candidate2/digit1/Screenshot 2025-01-03 at 18.57.11.png,1
6306042005001,Kalimantan Selatan,Hulu Sungai Selatan,Angkinang,Angkinang,01,../../data_election/digits/6306042005001/candidate2/digit2/Screenshot 2025-01-03 at 18.57.15.png,1
6306042005001,Kalimantan Selatan,Hulu Sungai Selatan,Angkinang,Angkinang,01,../../data_election/digits/6306042005001/candidate2/digit3/Screenshot 2025-01-03 at 18.57.22.png,2
6306042005001,Kalimantan Selatan,Hulu Sungai Selatan,Angkinang,Angkinang,01,../../data_election/digits/6306042005001/candidate3/digit2/Screenshot 2025-01-03 at 18.57.28.png,1
6306042005001,Kalimantan Selatan,Hulu Sungai Selatan,Angkinang,Angkinang,01,../../data_election/digits/6306042005001/candidate3/digit3/Screenshot 2025-01-03 at 18.57.32.png,2
6210082003001,Kalimantan Tengah,Gunung Mas,Damang Batu,Karetau Rambangun,01,../../data_election/digits/6210082003001/candidate1/digit3/Screenshot 2025-01-03 at 19.19.10.png,2
6210082003001,Kalimantan Tengah,Gunung Mas,Damang Batu,Karetau Rambangun,01,../../data_election/digits/6210082003001/candidate2/digit1/Screenshot 2025-02-18 at 22.19.01.png,1
6210082003001,Kalimantan Tengah,Gunung Mas,Damang Batu,Karetau Rambangun,01,../../data_election/digits/6210082003001/candidate2/digit2/Screenshot 2025-01-03 at 19.19.22.png,0
6210082003001,Kalimantan Tengah,Gunung Mas,Damang Batu,Karetau Rambangun,01,../../data_election/digits/6210082003001/candidate2/digit3/Screenshot 2025-01-03 at 19.19.26.png,9
6210082003001,Kalimantan Tengah,Gunung Mas,Damang Batu,Karetau Rambangun,01,../../data_election/digits/6210082003001/candidate3/digit3/Screenshot 2025-02-18 at 22.55.47.png,7
3402112003002,Daerah Istimewa Yogyakarta,Bantul,Dlingo,Dlingo,04,../../data_election/digits/3402112003002/candidate1/digit2/Screenshot 2024-12-17 at 00.03.47.png,2
3402112003002,Daerah Istimewa Yogyakarta,Bantul,Dlingo,Dlingo,04,../../data_election/digits/3402112003002/candidate1/digit3/Screenshot 2024-12-17 at 00.03.52.png,4
3402112003002,Daerah Istimewa Yogyakarta,Bantul,Dlingo,Dlingo,04,../../data_election/digits/3402112003002/candidate2/digit1/Screenshot 2024-12-17 at 00.03.56.png,1
3402112003002,Daerah Istimewa Yogyakarta,Bantul,Dlingo,Dlingo,04,../../data_election/digits/3402112003002/candidate2/digit2/Screenshot 2024-12-17 at 00.04.00.png,0
3402112003002,Daerah Istimewa Yogyakarta,Bantul,Dlingo,Dlingo,04,../../data_election/digits/3402112003002/candidate2/digit3/Screenshot 2024-12-17 at 00.04.05.png,0
3402112003002,Daerah Istimewa Yogyakarta,Bantul,Dlingo,Dlingo,04,../../data_election/digits/3402112003002/candidate3/digit2/Screenshot 2024-12-17 at 00.04.10.png,6
3402112003002,Daerah Istimewa Yogyakarta,Bantul,Dlingo,Dlingo,04,../../data_election/digits/3402112003002/candidate3/digit3/Screenshot 2024-12-17 at 00.04.14.png,2
3601072001001,Banten,Pandeglang,Angsana,Angsana,01,../../data_election/digits/3601072001001/candidate1/digit2/Screenshot 2024-12-25 at 16.11.10.png,5
3601072001001,Banten,Pandeglang,Angsana,Angsana,01,../../data_election/digits/3601072001001/candidate1/digit3/Screenshot 2025-02-18 at 23.03.11.png,8
3601072001001,Banten,Pandeglang,Angsana,Angsana,01,../../data_election/digits/3601072001001/candidate2/digit1/Screenshot 2025-02-18 at 22.02.15.png,1
3601072001001,Banten,Pandeglang,Angsana,Angsana,01,../../data_election/digits/3601072001001/candidate2/digit2/Screenshot 2025-02-18 at 21.21.41.png,3
3601072001001,Banten,Pandeglang,Angsana,Angsana,01,../../data_election/digits/3601072001001/candidate2/digit3/Screenshot 2024-12-25 at 16.11.29.png,3
3601072001001,Banten,Pandeglang,Angsana,Angsana,01,../../data_election/digits/3601072001001/candidate3/digit3/Screenshot 2024-12-25 at 16.11.41.png,5
6501102001001,Kalimantan Utara,Bulungan,Bunyu,Bunyu Barat,01,../../data_election/digits/6501102001001/candidate1/digit2/Screenshot 2025-01-03 at 19.42.34.png,3
6501102001001,Kalimantan Utara,Bulungan,Bunyu,Bunyu Barat,01,../../data_election/digits/6501102001001/candidate1/digit3/Screenshot 2025-01-03 at 19.42.38.png,9
6501102001001,Kalimantan Utara,Bulungan,Bunyu,Bunyu Barat,01,../../data_election/digits/6501102001001/candidate2/digit1/Screenshot 2025-01-03 at 19.42.43.png,1
6501102001001,Kalimantan Utara,Bulungan,Bunyu,Bunyu Barat,01,../../data_election/digits/6501102001001/candidate2/digit2/Screenshot 2025-01-03 at 19.42.46.png,7
6501102001001,Kalimantan Utara,Bulungan,Bunyu,Bunyu Barat,01,../../data_election/digits/6501102001001/candidate2/digit3/Screenshot 2025-01-03 at 19.42.54.png,6
6501102001001,Kalimantan Utara,Bulungan,Bunyu,Bunyu Barat,01,../../data_election/digits/6501102001001/candidate3/digit2/Screenshot 2025-01-03 at 19.42.58.png,1
6501102001001,Kalimantan Utara,Bulungan,Bunyu,Bunyu Barat,01,../../data_election/digits/6501102001001/candidate3/digit3/Screenshot 2025-01-03 at 19.43.01.png,3
1703152005001,Bengkulu,Bengkulu Utara,Air Besi,Datar Macang,01,../../data_election/digits/1703152005001/candidate1/digit2/Screenshot 2024-12-25 at 16.28.35.png,1
1703152005001,Bengkulu,Bengkulu Utara,Air Besi,Datar Macang,01,../../data_election/digits/1703152005001/candidate1/digit3/Screenshot 2024-12-25 at 16.28.41.png,7
1703152005001,Bengkulu,Bengkulu Utara,Air Besi,Datar Macang,01,../../data_election/digits/1703152005001/candidate2/digit1/Screenshot 2025-02-18 at 23.18.11.png,1
1703152005001,Bengkulu,Bengkulu Utara,Air Besi,Datar Macang,01,../../data_election/digits/1703152005001/candidate2/digit2/Screenshot 2025-02-18 at 22.10.44.png,3
1703152005001,Bengkulu,Bengkulu Utara,Air Besi,Datar Macang,01,../../data_election/digits/1703152005001/candidate2/digit3/Screenshot 2024-12-25 at 16.29.39.png,7
1703152005001,Bengkulu,Bengkulu Utara,Air Besi,Datar Macang,01,../../data_election/digits/1703152005001/candidate3/digit3/Screenshot 2024-12-25 at 16.29.44.png,7
3309022003001,Jawa Tengah,Boyolali,Ampel,Banyuanyar,01,../../data_election/digits/3309022003001/candidate1/digit2/Screenshot 2025-01-03 at 18.14.53.png,2
3309022003001,Jawa Tengah,Boyolali,Ampel,Banyuanyar,01,../../data_election/digits/3309022003001/candidate1/digit3/Screenshot 2025-01-03 at 18.14.59.png,1
3309022003001,Jawa Tengah,Boyolali,Ampel,Banyuanyar,01,../../data_election/digits/3309022003001/candidate2/digit2/Screenshot 2025-01-03 at 18.15.03.png,9
3309022003001,Jawa Tengah,Boyolali,Ampel,Banyuanyar,01,../../data_election/digits/3309022003001/candidate2/digit3/Screenshot 2025-01-03 at 18.15.08.png,6
3309022003001,Jawa Tengah,Boyolali,Ampel,Banyuanyar,01,../../data_election/digits/3309022003001/candidate3/digit1/Screenshot 2025-01-03 at 18.15.12.png,1
3309022003001,Jawa Tengah,Boyolali,Ampel,Banyuanyar,01,../../data_election/digits/3309022003001/candidate3/digit2/Screenshot 2025-01-03 at 18.15.16.png,3
3309022003001,Jawa Tengah,Boyolali,Ampel,Banyuanyar,01,../../data_election/digits/3309022003001/candidate3/digit3/Screenshot 2025-01-03 at 18.15.19.png,7
6203082003001,Kalimantan Tengah,Kapuas,Basarang,Basarang,01,../../data_election/digits/6203082003001/candidate1/digit2/Screenshot 2025-01-03 at 19.20.58.png,5
6203082003001,Kalimantan Tengah,Kapuas,Basarang,Basarang,01,../../data_election/digits/6203082003001/candidate1/digit3/Screenshot 2025-01-03 at 19.21.23.png,2
6203082003001,Kalimantan Tengah,Kapuas,Basarang,Basarang,01,../../data_election/digits/6203082003001/candidate2/digit1/Screenshot 2025-01-03 at 19.21.26.png,1
6203082003001,Kalimantan Tengah,Kapuas,Basarang,Basarang,01,../../data_election/digits/6203082003001/candidate2/digit2/Screenshot 2025-01-03 at 19.21.29.png,7
6203082003001,Kalimantan Tengah,Kapuas,Basarang,Basarang,01,../../data_election/digits/6203082003001/candidate2/digit3/Screenshot 2025-01-03 at 19.21.32.png,4
6203082003001,Kalimantan Tengah,Kapuas,Basarang,Basarang,01,../../data_election/digits/6203082003001/candidate3/digit2/Screenshot 2025-01-03 at 19.21.37.png,1
6203082003001,Kalimantan Tengah,Kapuas,Basarang,Basarang,01,../../data_election/digits/6203082003001/candidate3/digit3/Screenshot 2025-01-03 at 19.21.41.png,2
8271021024001,Maluku Utara,Kota Ternate,Kota Ternate Selatan,Bastiong Karance,01,../../data_election/digits/8271021024001/candidate1/digit2/Screenshot 2025-01-03 at 21.10.46.png,6
8271021024001,Maluku Utara,Kota Ternate,Kota Ternate Selatan,Bastiong Karance,01,../../data_election/digits/8271021024001/candidate1/digit3/Screenshot 2025-01-03 at 21.10.50.png,7
8271021024001,Maluku Utara,Kota Ternate,Kota Ternate Selatan,Bastiong Karance,01,../../data_election/digits/8271021024001/candidate2/digit1/Screenshot 2025-02-18 at 21.54.43.png,1
8271021024001,Maluku Utara,Kota Ternate,Kota Ternate Selatan,Bastiong Karance,01,../../data_election/digits/8271021024001/candidate2/digit2/Screenshot 2025-01-03 at 21.10.59.png,2
8271021024001,Maluku Utara,Kota Ternate,Kota Ternate Selatan,Bastiong Karance,01,../../data_election/digits/8271021024001/candidate2/digit3/Screenshot 2025-01-03 at 21.11.03.png,0
8271021024001,Maluku Utara,Kota Ternate,Kota Ternate Selatan,Bastiong Karance,01,../../data_election/digits/8271021024001/candidate3/digit2/Screenshot 2025-01-03 at 21.11.08.png,2
8271021024001,Maluku Utara,Kota Ternate,Kota Ternate Selatan,Bastiong Karance,01,../../data_election/digits/8271021024001/candidate3/digit3/Screenshot 2025-01-03 at 21.11.15.png,5
6304052012002,Kalimantan Selatan,Banjar,Aluh Aluh,Aluh Aluh Besar,01,../../data_election/digits/6304052012002/candidate1/digit2/Screenshot 2025-01-03 at 18.54.37.png,4
6304052012002,Kalimantan Selatan,Banjar,Aluh Aluh,Aluh Aluh Besar,01,../../data_election/digits/6304052012002/candidate1/digit3/Screenshot 2025-01-03 at 18.54.41.png,7
6304052012002,Kalimantan Selatan,Banjar,Aluh Aluh,Aluh Aluh Besar,01,../../data_election/digits/6304052012002/candidate2/digit2/Screenshot 2025-01-03 at 18.54.45.png,8
6304052012002,Kalimantan Selatan,Banjar,Aluh Aluh,Aluh Aluh Besar,01,../../data_election/digits/6304052012002/candidate2/digit3/Screenshot 2025-01-03 at 18.54.49.png,0
6304052012002,Kalimantan Selatan,Banjar,Aluh Aluh,Aluh Aluh Besar,01,../../data_election/digits/6304052012002/candidate3/digit2/Screenshot 2025-01-03 at 18.54.54.png,1
6304052012002,Kalimantan Selatan,Banjar,Aluh Aluh,Aluh Aluh Besar,01,../../data_election/digits/6304052012002/candidate3/digit3/Screenshot 2025-01-03 at 18.54.59.png,1
6206132011001,Kalimantan Tengah,Katingan,Bukit Raya,Penda Nenge,01,../../data_election/digits/6206132011001/candidate1/digit3/Screenshot 2025-01-03 at 19.23.56.png,8
6206132011001,Kalimantan Tengah,Katingan,Bukit Raya,Penda Nenge,01,../../data_election/digits/6206132011001/candidate2/digit2/Screenshot 2025-01-03 at 19.24.01.png,9
6206132011001,Kalimantan Tengah,Katingan,Bukit Raya,Penda Nenge,01,../../data_election/digits/6206132011001/candidate2/digit3/Screenshot 2025-01-03 at 19.24.04.png,1
6206132011001,Kalimantan Tengah,Katingan,Bukit Raya,Penda Nenge,01,../../data_election/digits/6206132011001/candidate3/digit3/Screenshot 2025-01-03 at 19.24.10.png,8
1906052001001,Kepulauan Bangka Belitung,Belitung Timur,Damar,Air Kelik,01,../../data_election/digits/1906052001001/candidate1/digit2/Screenshot 2025-01-03 at 20.08.29.png,2
1906052001001,Kepulauan Bangka Belitung,Belitung Timur,Damar,Air Kelik,01,../../data_election/digits/1906052001001/candidate1/digit3/Screenshot 2025-01-03 at 20.08.32.png,3
1906052001001,Kepulauan Bangka Belitung,Belitung Timur,Damar,Air Kelik,01,../../data_election/digits/1906052001001/candidate2/digit1/Screenshot 2025-01-03 at 20.08.36.png,1
1906052001001,Kepulauan Bangka Belitung,Belitung Timur,Damar,Air Kelik,01,../../data_election/digits/1906052001001/candidate2/digit2/Screenshot 2025-01-03 at 20.08.39.png,5
1906052001001,Kepulauan Bangka Belitung,Belitung Timur,Damar,Air Kelik,01,../../data_election/digits/1906052001001/candidate2/digit3/Screenshot 2025-01-03 at 20.08.42.png,6
1906052001001,Kepulauan Bangka Belitung,Belitung Timur,Damar,Air Kelik,01,../../data_election/digits/1906052001001/candidate3/digit2/Screenshot 2025-01-03 at 20.08.47.png,5
1906052001001,Kepulauan Bangka Belitung,Belitung Timur,Damar,Air Kelik,01,../../data_election/digits/1906052001001/candidate3/digit3/Screenshot 2025-01-03 at 20.08.49.png,4
3511202004001,Jawa Timur,Bondowoso,Binakal,Baratan,01,../../data_election/digits/3511202004001/candidate1/digit2/Screenshot 2025-01-03 at 18.30.59.png,3
3511202004001,Jawa Timur,Bondowoso,Binakal,Baratan,01,../../data_election/digits/3511202004001/candidate1/digit3/Screenshot 2025-01-03 at 18.31.04.png,3
3511202004001,Jawa Timur,Bondowoso,Binakal,Baratan,01,../../data_election/digits/3511202004001/candidate2/digit2/Screenshot 2025-01-03 at 18.31.09.png,5
3511202004001,Jawa Timur,Bondowoso,Binakal,Baratan,01,../../data_election/digits/3511202004001/candidate2/digit3/Screenshot 2025-01-03 at 18.31.12.png,1
3511202004001,Jawa Timur,Bondowoso,Binakal,Baratan,01,../../data_election/digits/3511202004001/candidate3/digit2/Screenshot 2025-01-03 at 18.31.18.png,3
3511202004001,Jawa Timur,Bondowoso,Binakal,Baratan,01,../../data_election/digits/3511202004001/candidate3/digit3/Screenshot 2025-01-03 at 18.31.21.png,0
3175061004002,DKI Jakarta,Kota Administrasi Jakarta Timur,Cakung,Cakung Timur,02,../../data_election/digits/3175061004002/candidate1/digit1/Screenshot 2024-12-16 at 23.07.16.png,1
3175061004002,DKI Jakarta,Kota Administrasi Jakarta Timur,Cakung,Cakung Timur,02,../../data_election/digits/3175061004002/candidate1/digit2/Screenshot 2024-12-16 at 23.07.16.png,1
3175061004002,DKI Jakarta,Kota Administrasi Jakarta Timur,Cakung,Cakung Timur,02,../../data_election/digits/3175061004002/candidate1/digit3/Screenshot 2025-02-18 at 22.24.42.png,0
3175061004002,DKI Jakarta,Kota Administrasi Jakarta Timur,Cakung,Cakung Timur,02,../../data_election/digits/3175061004002/candidate2/digit2/Screenshot 2024-12-16 at 23.07.36.png,9
3175061004002,DKI Jakarta,Kota Administrasi Jakarta Timur,Cakung,Cakung Timur,02,../../data_election/digits/3175061004002/candidate2/digit3/Screenshot 2025-02-18 at 22.09.30.png,2
3175061004002,DKI Jakarta,Kota Administrasi Jakarta Timur,Cakung,Cakung Timur,02,../../data_election/digits/3175061004002/candidate3/digit2/Screenshot 2024-12-16 at 23.07.50.png,4
3175061004002,DKI Jakarta,Kota Administrasi Jakarta Timur,Cakung,Cakung Timur,02,../../data_election/digits/3175061004002/candidate3/digit3/Screenshot 2025-02-18 at 22.27.11.png,2
3101021002003,DKI Jakarta,Administrasi Kepulauan Seribu Jakarta,Kepulaun Seribu Selatan,Pulau Tidung,03,../../data_election/digits/3101021002003/candidate1/digit1/Screenshot 2024-12-01 at 16.49.42.png,1
3101021002003,DKI Jakarta,Administrasi Kepulauan Seribu Jakarta,Kepulaun Seribu Selatan,Pulau Tidung,03,../../data_election/digits/3101021002003/candidate1/digit2/Screenshot 2025-02-18 at 20.50.09.png,0
3101021002003,DKI Jakarta,Administrasi Kepulauan Seribu Jakarta,Kepulaun Seribu Selatan,Pulau Tidung,03,../../data_election/digits/3101021002003/candidate1/digit3/Screenshot 2024-12-01 at 16.50.04.png,0
3101021002003,DKI Jakarta,Administrasi Kepulauan Seribu Jakarta,Kepulaun Seribu Selatan,Pulau Tidung,03,../../data_election/digits/3101021002003/candidate2/digit1/Screenshot 2024-12-01 at 16.50.34.png,1
3101021002003,DKI Jakarta,Administrasi Kepulauan Seribu Jakarta,Kepulaun Seribu Selatan,Pulau Tidung,03,../../data_election/digits/3101021002003/candidate2/digit2/Screenshot 2025-02-18 at 23.40.27.png,0
3101021002003,DKI Jakarta,Administrasi Kepulauan Seribu Jakarta,Kepulaun Seribu Selatan,Pulau Tidung,03,../../data_election/digits/3101021002003/candidate2/digit3/Screenshot 2024-12-01 at 16.50.43.png,5
3101021002003,DKI Jakarta,Administrasi Kepulauan Seribu Jakarta,Kepulaun Seribu Selatan,Pulau Tidung,03,../../data_election/digits/3101021002003/candidate3/digit3/Screenshot 2024-12-01 at 16.51.29.png,9
3403022007002,Daerah Istimewa Yogyakarta,Gunung Kidul,Nglipar,Katongan,02,../../data_election/digits/3403022007002/candidate1/digit2/Screenshot 2024-12-17 at 00.39.26.png,1
3403022007002,Daerah Istimewa Yogyakarta,Gunung Kidul,Nglipar,Katongan,02,../../data_election/digits/3403022007002/candidate1/digit3/Screenshot 2024-12-17 at 00.39.30.png,6
3403022007002,Daerah Istimewa Yogyakarta,Gunung Kidul,Nglipar,Katongan,02,../../data_election/digits/3403022007002/candidate2/digit2/Screenshot 2024-12-17 at 00.39.35.png,8
3403022007002,Daerah Istimewa Yogyakarta,Gunung Kidul,Nglipar,Katongan,02,../../data_election/digits/3403022007002/candidate2/digit3/Screenshot 2024-12-17 at 00.39.38.png,7
3403022007002,Daerah Istimewa Yogyakarta,Gunung Kidul,Nglipar,Katongan,02,../../data_election/digits/3403022007002/candidate3/digit2/Screenshot 2024-12-17 at 00.39.43.png,3
3403022007002,Daerah Istimewa Yogyakarta,Gunung Kidul,Nglipar,Katongan,02,../../data_election/digits/3403022007002/candidate3/digit3/Screenshot 2024-12-17 at 00.39.47.png,5
6107042006001,Kalimantan Barat,Bengkayang,Bengkayang,Bani Amas,01,../../data_election/digits/6107042006001/candidate1/digit2/Screenshot 2025-01-03 at 18.36.31.png,1
6107042006001,Kalimantan Barat,Bengkayang,Bengkayang,Bani Amas,01,../../data_election/digits/6107042006001/candidate1/digit3/Screenshot 2025-01-03 at 18.36.34.png,4
6107042006001,Kalimantan Barat,Bengkayang,Bengkayang,Bani Amas,01,../../data_election/digits/6107042006001/candidate2/digit1/Screenshot 2025-01-03 at 18.36.38.png,1
6107042006001,Kalimantan Barat,Bengkayang,Bengkayang,Bani Amas,01,../../data_election/digits/6107042006001/candidate2/digit2/Screenshot 2025-01-03 at 18.36.42.png,7
6107042006001,Kalimantan Barat,Bengkayang,Bengkayang,Bani Amas,01,../../data_election/digits/6107042006001/candidate2/digit3/Screenshot 2025-01-03 at 18.36.45.png,5
6107042006001,Kalimantan Barat,Bengkayang,Bengkayang,Bani Amas,01,../../data_election/digits/6107042006001/candidate3/digit2/Screenshot 2025-01-03 at 18.36.49.png,2
6107042006001,Kalimantan Barat,Bengkayang,Bengkayang,Bani Amas,01,../../data_election/digits/6107042006001/candidate3/digit3/Screenshot 2025-01-03 at 18.36.53.png,9
7201061020001,Sulawesi Tengah,Banggai,Balantak,Balantak,01,../../data_election/digits/7201061020001/candidate1/digit2/Screenshot 2025-01-03 at 22.45.31.png,8
7201061020001,Sulawesi Tengah,Banggai,Balantak,Balantak,01,../../data_election/digits/7201061020001/candidate1/digit3/Screenshot 2025-01-03 at 22.45.34.png,2
7201061020001,Sulawesi Tengah,Banggai,Balantak,Balantak,01,../../data_election/digits/7201061020001/candidate2/digit2/Screenshot 2025-01-03 at 22.45.37.png,7
7201061020001,Sulawesi Tengah,Banggai,Balantak,Balantak,01,../../data_election/digits/7201061020001/candidate2/digit3/Screenshot 2025-01-03 at 22.45.40.png,2
7201061020001,Sulawesi Tengah,Banggai,Balantak,Balantak,01,../../data_election/digits/7201061020001/candidate3/digit3/Screenshot 2025-01-03 at 22.45.43.png,3
3175091002001,DKI Jakarta,Kota Administrasi Jakarta Timur,Ciracas,Cibubur,01,../../data_election/digits/3175091002001/candidate1/digit2/Screenshot 2024-12-16 at 23.12.00.png,4
3175091002001,DKI Jakarta,Kota Administrasi Jakarta Timur,Ciracas,Cibubur,01,../../data_election/digits/3175091002001/candidate1/digit3/Screenshot 2024-12-16 at 23.12.05.png,5
3175091002001,DKI Jakarta,Kota Administrasi Jakarta Timur,Ciracas,Cibubur,01,../../data_election/digits/3175091002001/candidate2/digit1/Screenshot 2024-12-16 at 23.12.09.png,1
3175091002001,DKI Jakarta,Kota Administrasi Jakarta Timur,Ciracas,Cibubur,01,../../data_election/digits/3175091002001/candidate2/digit2/Screenshot 2024-12-16 at 23.12.14.png,2
3175091002001,DKI Jakarta,Kota Administrasi Jakarta Timur,Ciracas,Cibubur,01,../../data_election/digits/3175091002001/candidate2/digit3/Screenshot 2024-12-16 at 23.12.19.png,1
3175091002001,DKI Jakarta,Kota Administrasi Jakarta Timur,Ciracas,Cibubur,01,../../data_election/digits/3175091002001/candidate3/digit2/Screenshot 2024-12-16 at 23.12.33.png,5
3175091002001,DKI Jakarta,Kota Administrasi Jakarta Timur,Ciracas,Cibubur,01,../../data_election/digits/3175091002001/candidate3/digit3/Screenshot 2024-12-16 at 23.12.39.png,7
6372051004001,Kalimantan Selatan,Kota Banjarbaru,Banjarbaru Selatan,Guntung Paikat,01,../../data_election/digits/6372051004001/candidate1/digit2/Screenshot 2025-01-03 at 19.05.12.png,7
6372051004001,Kalimantan Selatan,Kota Banjarbaru,Banjarbaru Selatan,Guntung Paikat,01,../../data_election/digits/6372051004001/candidate1/digit3/Screenshot 2025-01-03 at 19.05.16.png,1
6372051004001,Kalimantan Selatan,Kota Banjarbaru,Banjarbaru Selatan,Guntung Paikat,01,../../data_election/digits/6372051004001/candidate2/digit2/Screenshot 2025-01-03 at 19.05.20.png,5
6372051004001,Kalimantan Selatan,Kota Banjarbaru,Banjarbaru Selatan,Guntung Paikat,01,../../data_election/digits/6372051004001/candidate2/digit3/Screenshot 2025-01-03 at 19.05.23.png,6
6372051004001,Kalimantan Selatan,Kota Banjarbaru,Banjarbaru Selatan,Guntung Paikat,01,../../data_election/digits/6372051004001/candidate3/digit2/Screenshot 2025-01-03 at 19.05.28.png,1
6372051004001,Kalimantan Selatan,Kota Banjarbaru,Banjarbaru Selatan,Guntung Paikat,01,../../data_election/digits/6372051004001/candidate3/digit3/Screenshot 2025-01-03 at 19.05.31.png,6
1405122010001,Riau,Pelalawan,Bandar Petalangan,Airterjun,01,../../data_election/digits/1405122010001/candidate1/digit2/Screenshot 2025-01-03 at 21.59.01.png,5
1405122010001,Riau,Pelalawan,Bandar Petalangan,Airterjun,01,../../data_election/digits/1405122010001/candidate1/digit3/Screenshot 2025-01-03 at 21.59.04.png,5
1405122010001,Riau,Pelalawan,Bandar Petalangan,Airterjun,01,../../data_election/digits/1405122010001/candidate2/digit1/Screenshot 2025-01-03 at 21.59.07.png,1
1405122010001,Riau,Pelalawan,Bandar Petalangan,Airterjun,01,../../data_election/digits/1405122010001/candidate2/digit2/Screenshot 2025-01-03 at 21.59.10.png,3
1405122010001,Riau,Pelalawan,Bandar Petalangan,Airterjun,01,../../data_election/digits/1405122010001/candidate2/digit3/Screenshot 2025-01-03 at 21.59.12.png,4
1405122010001,Riau,Pelalawan,Bandar Petalangan,Airterjun,01,../../data_election/digits/1405122010001/candidate3/digit2/Screenshot 2025-01-03 at 21.59.15.png,1
1405122010001,Riau,Pelalawan,Bandar Petalangan,Airterjun,01,../../data_election/digits/1405122010001/candidate3/digit3/Screenshot 2025-01-03 at 21.59.17.png,6
8207032007001,Maluku Utara,Pulau Morotai,Morotai Jaya,Aru,01,../../data_election/digits/8207032007001/candidate1/digit3/Screenshot 2025-01-03 at 21.15.46.png,3
8207032007001,Maluku Utara,Pulau Morotai,Morotai Jaya,Aru,01,../../data_election/digits/8207032007001/candidate2/digit2/Screenshot 2025-01-03 at 21.15.51.png,4
8207032007001,Maluku Utara,Pulau Morotai,Morotai Jaya,Aru,01,../../data_election/digits/8207032007001/candidate2/digit3/Screenshot 2025-01-03 at 21.15.53.png,3
8207032007001,Maluku Utara,Pulau Morotai,Morotai Jaya,Aru,01,../../data_election/digits/8207032007001/candidate3/digit1/Screenshot 2025-01-03 at 21.15.57.png,1
8207032007001,Maluku Utara,Pulau Morotai,Morotai Jaya,Aru,01,../../data_election/digits/8207032007001/candidate3/digit2/Screenshot 2025-01-03 at 21.16.01.png,0
8207032007001,Maluku Utara,Pulau Morotai,Morotai Jaya,Aru,01,../../data_election/digits/8207032007001/candidate3/digit3/Screenshot 2025-01-03 at 21.16.04.png,5
7401122006001,Sulawesi Tenggara,Kolaka,Baula,Baula,01,../../data_election/digits/7401122006001/candidate1/digit2/Screenshot 2025-02-18 at 23.38.14.png,3
7401122006001,Sulawesi Tenggara,Kolaka,Baula,Baula,01,../../data_election/digits/7401122006001/candidate1/digit3/Screenshot 2025-01-03 at 23.11.56.png,0
7401122006001,Sulawesi Tenggara,Kolaka,Baula,Baula,01,../../data_election/digits/7401122006001/candidate2/digit1/Screenshot 2025-01-03 at 23.11.59.png,1
7401122006001,Sulawesi Tenggara,Kolaka,Baula,Baula,01,../../data_election/digits/7401122006001/candidate2/digit2/Screenshot 2025-01-03 at 23.12.01.png,9
7401122006001,Sulawesi Tenggara,Kolaka,Baula,Baula,01,../../data_election/digits/7401122006001/candidate2/digit3/Screenshot 2025-01-03 at 23.12.03.png,8
7401122006001,Sulawesi Tenggara,Kolaka,Baula,Baula,01,../../data_election/digits/7401122006001/candidate3/digit3/Screenshot 2025-01-03 at 23.12.06.png,5
3217022005002,Jawa Barat,Bandung Barat,Parongpong,Ciwaruga,02,../../data_election/digits/3217022005002/candidate1/digit2/Screenshot 2025-02-18 at 21.17.23.png,9
